level,n_elem_target,n_elem_actual,n_c,h_eff,err_l2,ref_l2,rel_l2,rate,err_node_l2,ref_node_l2,rel_node_l2,gap_shift_rel,min_gap,final_cone_margin_abs,adjoint_rel,delassus_sym_rel,delassus_min_eig,patch_all_inf,soc_res_inf,max_friction_power_pos,n_open,n_sticking,n_sliding,n_other_active,contact_ok,t_build_s,t_solve_s,t_total_s,n_acc,n_rej
0,60,9462,22,2.056073e-01,5.128798e-04,4.456122e-03,0.115096,,9.827401e-04,8.541158e-03,0.115059,5.560295e-01,-3.452100e-15,7.098961e-10,1.441439e-15,5.147922e-03,1.838834e-01,7.771561e-16,1.617299e-11,0.000000e+00,0,0,22,0,1,4.636,196.702,201.338,1,0
