node,s_true,xhat,yhat,delta_norm,gap,slip_phys,vn,vt,rn_MPa,rt_MPa,cone_margin_MPa,soc_res_norm,friction_power,class
0,-8.6666666666666692e-01,1.1300000000000001e+01,7.7483339501604593e+00,0.0000000000000000e+00,3.0536231627679610e-15,-7.8620915825570699e-04,3.1436780804396103e-16,-1.1104768981689009e-05,4.0067179412252337e+01,2.4040307646911071e+01,4.4033043877789169e-10,1.3825402212717562e-11,-7.6274875047908330e-06,sliding
1,-7.3333333333333373e-01,1.1100000000000001e+01,8.0947441116742347e+00,1.7763568394002505e-15,5.3208133622372750e-15,-1.3019293130098505e-03,1.7286756607334114e-16,-1.8548693769845571e-05,4.0532598533146505e+01,2.4319559119561461e+01,3.2644109637658403e-10,7.0015203200953235e-12,-1.2888458706468591e-05,sliding
2,-6.0000000000000009e-01,1.0900000000000000e+01,8.4411542731880100e+00,0.0000000000000000e+00,-1.7067694636919730e-15,-1.6630616181731556e-03,1.9484637698869572e-16,-2.4293073782509131e-05,3.9994449755246848e+01,2.3996669852933522e+01,2.1458745891322906e-10,7.0311404712093727e-12,-1.6655796322052189e-05,sliding
3,-4.6666666666666656e-01,1.0699999999999999e+01,8.7875644347017854e+00,0.0000000000000000e+00,2.5882647130996762e-15,-1.9041434972489374e-03,-2.1061135420299276e-16,-2.8418639150432024e-05,3.9971879611322251e+01,2.3983127766858384e+01,-6.5035976604121970e-11,2.7068962429383247e-12,-1.9473367248715858e-05,sliding
4,-3.3333333333333337e-01,1.0500000000000000e+01,9.1339745962155607e+00,0.0000000000000000e+00,1.0430189909299222e-15,-2.0599923751081161e-03,-2.4241151214176096e-16,-3.1173643755618360e-05,4.0023308536346399e+01,2.4013985121766826e+01,4.1012526708072983e-11,1.9187475435623407e-12,-2.1388669066819386e-05,sliding
5,-2.0000000000000029e-01,1.0300000000000001e+01,9.4803847577293361e+00,0.0000000000000000e+00,1.8430324388784779e-15,-2.1600771528870574e-03,2.7643597860001895e-16,-3.2991672655247545e-05,3.9777171391679772e+01,2.3866302835191576e+01,-1.8371437704445270e-10,5.2268878228451316e-12,-2.2496835732275626e-05,sliding
6,-6.6666666666666541e-02,1.0100000000000000e+01,9.8267949192431132e+00,0.0000000000000000e+00,8.9319907115098096e-16,-2.2085360043331650e-03,-5.5996501110034541e-17,-3.3916169705547106e-05,3.9984089445085658e+01,2.3990453667283060e+01,-2.3166535356722306e-10,6.0897120663657639e-12,-2.3247551368361063e-05,sliding
7,6.6666666666667318e-02,9.8999999999999986e+00,1.0173205080756889e+01,2.5121479338940403e-15,-1.8437606670729948e-15,-2.2084867223478946e-03,1.5962949989894049e-16,-3.3916045436080413e-05,3.9986263968316983e+01,2.3991758381048598e+01,-5.8410165593159036e-11,1.7204378517404699e-12,-2.3248730495517353e-05,sliding
8,1.9999999999999907e-01,9.7000000000000011e+00,1.0519615242270660e+01,1.7763568394002505e-15,-3.2255655647155274e-15,-2.1599835964757983e-03,1.9308031329367051e-16,-3.2991841627230090e-05,3.9780560950102469e+01,2.3868336570118078e+01,-5.6598281616970780e-11,8.6434747803799286e-13,-2.2498868000764567e-05,sliding
9,3.3333333333333370e-01,9.5000000000000000e+00,1.0866025403784439e+01,0.0000000000000000e+00,2.3885347559523481e-15,-2.0600497671574578e-03,2.6467238502855123e-17,-3.1176291349262744e-05,4.0031081374108069e+01,2.4018648824653699e+01,-1.8885870645135583e-10,4.3007232878683589e-12,-2.1394639816372313e-05,sliding
10,4.6666666666666523e-01,9.3000000000000025e+00,1.1212435565298211e+01,2.5121479338940403e-15,-5.7657800985321424e-15,-1.9046307443321591e-03,2.6987655545648165e-16,-2.8428138611283007e-05,3.9964417831721235e+01,2.3978650699202706e+01,-1.6996537510749476e-10,5.3406083983232105e-12,-1.9476240165384936e-05,sliding
11,6.0000000000000009e-01,9.0999999999999996e+00,1.1558845726811990e+01,0.0000000000000000e+00,1.4345720694283064e-15,-1.6646335423064751e-03,1.7998264283027726e-16,-2.4319875841813682e-05,4.0113747014991702e+01,2.4068248209029736e+01,-3.4717118069238495e-11,9.2141718666077551e-13,-1.6723908804958791e-05,sliding
12,7.3333333333333495e-01,8.8999999999999986e+00,1.1905255888325769e+01,2.5121479338940403e-15,-1.7042385176639522e-15,-1.3051319419950078e-03,-7.4579128265809248e-17,-1.8600114861362820e-05,4.0276540256332744e+01,2.4165924153775936e+01,2.3710811092314543e-11,3.9926598321676981e-13,-1.2842541856891845e-05,sliding
13,8.6666666666666692e-01,8.6999999999999993e+00,1.2251666049839541e+01,0.0000000000000000e+00,-2.4969919785163518e-16,-7.8562864117833256e-04,-3.3423920098654691e-17,-1.1098727668974628e-05,4.0204527525451610e+01,2.4122716515092566e+01,1.7839951738096715e-10,7.2718018434175673e-12,-7.6494703210539742e-06,sliding
