node,s_true,xhat,yhat,delta_norm,gap,slip_phys,vn,vt,rn_MPa,rt_MPa,cone_margin_MPa,soc_res_norm,friction_power,class
10,-1.6095789430015173e-01,1.0241436841450227e+01,9.5818191237892538e+00,5.1970377770083412e-02,-8.4504999188549126e-16,-2.4554790968097694e-03,1.1751057483848359e-16,-6.9009432972603655e-05,4.1288213146076359e+01,2.4772927887537534e+01,1.0827960750248167e-10,1.8803244661131915e-12,-4.8844734474004723e-05,sliding
11,-9.1615760140039804e-02,1.0137423640210059e+01,9.7619752729951106e+00,1.0448261856494387e-01,-3.4048285024734781e-15,-2.4838539011796112e-03,1.3181823186702961e-16,-6.9837306536060765e-05,4.0785296279780354e+01,2.4471177767646576e+01,2.2163604285196925e-10,6.2229107327689560e-12,-4.8828604087359122e-05,sliding
12,2.6401054945144331e-03,9.9960398417582290e+00,1.0006859195280761e+01,4.7330812322430721e-03,-1.1144543777131654e-15,-2.4984931963200306e-03,-1.5086511144094764e-16,-7.0661329118019113e-05,3.7499163276795954e+01,2.2499497966084476e+01,-6.9029226779093733e-12,1.9409556385648673e-13,-4.5424126593477052e-05,sliding
13,1.0367884856461629e-01,9.8444817271530756e+00,1.0269365550076232e+01,1.4088388844590594e-01,-2.7522723671649298e-15,-2.4802258334635065e-03,-8.5208465175172499e-16,-6.9624781266021911e-05,4.0524820349267806e+01,2.4314892209632941e+01,-7.2258643513123388e-11,1.6359250056630249e-12,-4.8369115760074111e-05,sliding
14,2.0796022546817694e-01,9.6880596617977339e+00,1.0540296514696543e+01,3.8190781147274984e-02,2.6496565340930695e-15,-2.4284737004793746e-03,-2.7508975207925625e-16,-6.8330663816281408e-05,3.9354595622968304e+01,2.3612757373796772e+01,-1.5788259588589426e-11,5.3704063444494741e-13,-4.6099296739552201e-05,sliding
15,3.0387244909330624e-01,9.5441913263600409e+00,1.0789483781274990e+01,1.4221582895890203e-01,-2.0847612210928218e-15,-2.3772119009587223e-03,4.4454830170747445e-16,-6.5704977741976148e-05,4.0558495717259177e+01,2.4335097430538774e+01,-1.8326673512092384e-10,5.7353999370216088e-12,-4.5683915286353460e-05,sliding
16,3.9951401164544453e-01,9.4007289825318328e+00,1.1037967849758362e+01,2.3406532376819798e-02,-5.0283329573273091e-16,-2.3088947621769810e-03,6.4210249909911559e-16,-6.2584555943062225e-05,4.0074284578742088e+01,2.4044570747488976e+01,-2.4372326379307196e-10,6.2325323904014734e-12,-4.2994822373518318e-05,sliding
17,4.9589600780715748e-01,9.2561559882892634e+00,1.1288375621188854e+01,1.4375426233984706e-01,1.2098741950364232e-15,-2.1788643228639825e-03,9.4954426266280478e-16,-5.8104480865729347e-05,3.6936767189542564e+01,2.2162060313571455e+01,1.5408119224957773e-10,4.2244674834623838e-12,-3.6791857412430071e-05,sliding
18,6.0987657726353817e-01,9.0851851341046928e+00,1.1584505827249981e+01,4.0362174822782725e-02,3.2384034689969532e-15,-1.9355065038832834e-03,4.8981903636466460e-16,-5.0887894034688637e-05,4.1360065522195733e+01,2.4816039313610773e+01,-2.9333335760384216e-10,6.6216435860969907e-12,-3.6081027970048351e-05,sliding
19,7.3653944049306586e-01,8.8951908392604011e+00,1.1913585599068515e+01,1.0466789387664865e-01,-6.8711055619578409e-16,-1.6524470768466575e-03,2.9663093812845598e-17,-4.2148073346807018e-05,4.1807389436235880e+01,2.5084433662088092e+01,-3.4656366665331007e-10,1.0521476134331287e-11,-3.0207444281508681e-05,sliding
20,8.4185462006299994e-01,8.7372180699055004e+00,1.2187202461803565e+01,1.3518915615949860e-02,1.5067157591031055e-15,-1.3295496669305309e-03,4.6930029849213961e-16,-3.2225504587304256e-05,3.6793758316154673e+01,2.2076254989159963e+01,5.3283955026017793e-10,1.4027970560070919e-11,-2.0326241612104942e-05,sliding
21,9.5306751925951128e-01,8.5703987211107329e+00,1.2476142049601654e+01,1.6417738502685247e-01,-1.8041124150158794e-16,-7.9756433003237660e-04,-3.6790876063990535e-16,-1.9269657383300978e-05,5.1000880675722655e+01,3.0600528405818935e+01,-3.8534153645741753e-10,9.0668898240164316e-12,-1.6847477089374290e-05,sliding
