node,s_true,xhat,yhat,delta_norm,gap,slip_phys,vn,vt,rn_MPa,rt_MPa,cone_margin_MPa,soc_res_norm,friction_power,class
12,1.7073862224254999e-02,9.9743892066636182e+00,9.9943591952807598e+00,2.0266918767757356e-02,3.4888954815868383e-15,-2.6017962554151820e-03,-2.1614275728124916e-17,-8.7413343018668481e-05,3.5632901422339827e+01,2.1379740853406020e+01,-2.1245227799226996e-12,9.1925930097772904e-14,-5.3396417739114867e-05,sliding
13,1.1811260529435730e-01,9.8228310920584647e+00,1.0256865550076233e+01,1.1588388844590639e-01,-3.7135687638711033e-15,-2.5649336213919298e-03,-3.6910307709553392e-17,-8.5827968519039020e-05,4.2455388696428749e+01,2.5473233217826067e+01,3.1182167958831997e-11,9.0782250685758364e-13,-6.2466167391363270e-05,sliding
14,2.2239398219791795e-01,9.6664090267031231e+00,1.0527796514696544e+01,6.3190781147274527e-02,2.3982552055379358e-16,-2.5033951949903453e-03,1.2137757141027509e-16,-8.3741160432281727e-05,3.7917207567696039e+01,2.2750324540619697e+01,-2.0747847884194925e-12,5.9261253671470963e-13,-5.4432530778357433e-05,sliding
15,3.1830620582304703e-01,9.5225406912654300e+00,1.0776983781274989e+01,1.1721582895890159e-01,-1.4999316615727123e-15,-2.4392636887522164e-03,2.5281392376699102e-16,-8.0315204289281447e-05,4.0513193230462221e+01,2.4307915938317688e+01,-4.0355274677494890e-11,1.4379706204863526e-12,-5.5779863840933304e-05,sliding
16,4.1394776837518510e-01,9.3790783474372219e+00,1.1025467849758360e+01,4.8406532376820230e-02,2.0102023249848809e-15,-2.3456873278518593e-03,2.4366866785416395e-16,-7.6182173148219717e-05,4.2207084366776037e+01,2.5324250620072750e+01,-7.1267436396738049e-12,5.4643378374374597e-13,-5.5121612731065508e-05,sliding
17,5.1032976453689827e-01,9.2345053531946526e+00,1.1275875621188854e+01,1.1875426233984751e-01,1.7020202759221849e-15,-2.2073666168657114e-03,-3.0933643233727048e-18,-7.0506093444162651e-05,3.4894387725293811e+01,2.0936632635198119e+01,-2.1834978269907879e-11,2.7297253890535855e-13,-4.2176005056668115e-05,sliding
18,6.2431033399327918e-01,9.0635344990100819e+00,1.1572005827249981e+01,1.5362174822783185e-02,-2.6931581964539930e-15,-1.9708167398137435e-03,-1.1046950758531382e-16,-6.1758588878092909e-05,4.2469167796767238e+01,2.5481500678111082e+01,-5.0739856760628754e-11,3.8053742827396394e-12,-4.4962900696465939e-05,sliding
19,7.5097319722280664e-01,8.8735402041657903e+00,1.1901085599068516e+01,1.2966789387664820e-01,-2.2898349882893854e-15,-1.6489013666454546e-03,5.8648561267887755e-18,-5.0581871890641400e-05,4.4487434867947279e+01,2.6692460920831461e+01,-6.3096194935496897e-11,1.8557816874198288e-14,-3.8575846821241401e-05,sliding
20,8.5628837679274117e-01,8.7155674348108878e+00,1.2174702461803564e+01,1.1481084384052110e-02,-2.1413159921431566e-15,-1.2378253128992993e-03,-1.8130909642567750e-16,-3.6710144042826555e-05,3.7815228758823281e+01,2.2689137255385841e+01,-9.1873175733780954e-11,2.2738656997590774e-12,-2.3797757052933617e-05,sliding
21,9.4803540556610466e-01,8.5779468916508428e+00,1.2413068234721989e+01,5.8267010220238065e-02,1.4432899320127035e-15,-8.4079561294656902e-04,-1.6382294826255972e-16,-2.4768771740314575e-05,3.8887353675665395e+01,2.3332412205401390e+01,-2.1529444893531036e-12,3.6156961312623395e-12,-1.6511862630471908e-05,sliding
