step,t_dless,t_phys_s,dt_dless,min_cone_margin_MPa,max_cone_violation_MPa,max_positive_friction_power,max_abs_normal_power_closed,p_contact_total,p_contact_pert,p_offset,p_contact_metric,p_contact_metric_mismatch,p_normal_total,p_tangent_total,p_tangent_pert,p_tangent_offset,p_cross_metric,p_friction_lumped,d_fric_rate,d_fric_lumped_rate,friction_injection_rate,D_fric,D_fric_lumped,W_contact_total,W_contact_pert,W_offset_external,W_tangent_total,W_tangent_pert,W_tangent_offset,W_normal_total,W_cross_metric,KE,W_elastic,D_vis,bulk_residual_pert,bulk_residual_total,interface_residual_D_fric_plus_W_tangent,coulomb_lumped_residual,endpoint_res_inf,endpoint_res_l2,endpoint_force_res_inf,max_abs_vt,min_gap
57,1.5552090600040269e+00,4.3195314213003128e-01,7.0900868669366401e-02,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,5.7165132443444554e-17,-3.6678649855308038e-01,1.8654512052196259e-01,-5.5333161907504302e-01,-3.6678649855308038e-01,0.0000000000000000e+00,-5.4818161262262566e-17,-3.6678649855308032e-01,1.8654512052196259e-01,-5.5333161907504291e-01,0.0000000000000000e+00,-2.5856364574777657e-01,3.6678649855308032e-01,2.5856364574777663e-01,0.0000000000000000e+00,5.3317195062671430e-01,3.7784471747974518e-01,-5.3317195062671441e-01,2.6954737129178213e-01,-8.0271932191849660e-01,-5.3317195062671430e-01,2.6954737129178213e-01,-8.0271932191849660e-01,-5.7524563290356792e-18,1.1852773565064801e-17,4.2037654014520962e-02,4.3984593573401266e-02,1.8360661097996644e-01,8.1487276106517736e-05,8.0280080919460306e-01,0.0000000000000000e+00,-1.5532723314696911e-01,5.5511151231257827e-17,9.8348605303505879e-17,5.5511151231257827e-16,2.7058316871748667e-01,-2.5131123688395472e-17
58,1.6249509998421781e+00,4.5132368903981779e-01,6.9741939838151135e-02,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,4.9882655765982570e-17,-3.6449903910809528e-01,1.8523267876926217e-01,-5.4973171787735742e-01,-3.6449903910809528e-01,0.0000000000000000e+00,5.0879209565243774e-19,-3.6449903910809522e-01,1.8523267876926217e-01,-5.4973171787735742e-01,-5.5511151231257827e-17,-2.5689684906505017e-01,3.6449903910809522e-01,2.5689684906505017e-01,0.0000000000000000e+00,5.5867258661275221e-01,3.9581932488883509e-01,-5.5867258661275232e-01,2.8251162374744654e-01,-8.4118421036019886e-01,-5.5867258661275221e-01,2.8251162374744654e-01,-8.4118421036019886e-01,-7.6462767075685117e-18,9.9170458803063548e-18,4.3357633013494580e-02,4.7353858483903243e-02,1.9187795920859760e-01,7.7826958548854464e-05,8.4126203731874771e-01,0.0000000000000000e+00,-1.6285326172391712e-01,4.6259292692714858e-17,1.0699805399306056e-16,5.5511151231257827e-16,2.6955257253401810e-01,-2.5501901583727921e-17
59,1.6960269134399923e+00,4.7106474186538388e-01,7.1075913597814289e-02,-1.9428902930940239e-14,1.9428902930940239e-14,0.0000000000000000e+00,4.9864372041991913e-17,-3.6208777794269531e-01,1.8385331256466422e-01,-5.4594109050735951e-01,-3.6208777794269525e-01,-5.5511151231257827e-17,3.3526219727930184e-17,-3.6208777794269531e-01,1.8385331256466425e-01,-5.4594109050735962e-01,0.0000000000000000e+00,-2.5514534667666994e-01,3.6208777794269531e-01,2.5514534667666988e-01,0.0000000000000000e+00,5.8449399752775866e-01,4.1401625832032191e-01,-5.8449399752775877e-01,2.9562818576255345e-01,-8.8012218329031222e-01,-5.8449399752775866e-01,2.9562818576255345e-01,-8.8012218329031222e-01,-6.4367419277317384e-18,7.9442929859923130e-18,4.4660004270961381e-02,5.0858653072666557e-02,2.0018350178155278e-01,7.3973362627266503e-05,8.8019615665293949e-01,0.0000000000000000e+00,-1.7047773920743675e-01,9.2518585385429716e-17,1.1902220255922142e-16,4.4408920985006262e-16,2.6844904933539981e-01,-2.5693490084055217e-17
60,1.7683425378858881e+00,4.9115011945726794e-01,7.2315624445895788e-02,-1.9428902930940239e-14,1.9428902930940239e-14,0.0000000000000000e+00,7.1397156573019959e-17,-3.5956604616289850e-01,1.8241208216253177e-01,-5.4197812832543024e-01,-3.5956604616289856e-01,5.5511151231257827e-17,-9.8749960899035891e-18,-3.5956604616289850e-01,1.8241208216253174e-01,-5.4197812832543024e-01,-5.5511151231257827e-17,-2.5331861675183137e-01,3.5956604616289850e-01,2.5331861675183132e-01,0.0000000000000000e+00,6.1058742098974095e-01,4.3240120283210548e-01,-6.1058742098974106e-01,3.0887154112886328e-01,-9.1945896211860434e-01,-6.1058742098974095e-01,3.0887154112886328e-01,-9.1945896211860445e-01,-5.5815654245850264e-18,5.9371312034928297e-18,4.5940474439889675e-02,5.4495251484603505e-02,2.0850569630009791e-01,6.9881095727808429e-05,9.1952884321433215e-01,0.0000000000000000e+00,-1.7818621815763547e-01,9.2518585385429716e-17,1.1226816790584163e-16,7.4014868308343773e-16,2.6727411177277505e-01,-2.8301306291841630e-17
61,1.8439788788913329e+00,5.1215781289009543e-01,7.5636341005444807e-02,-2.7200464103316335e-14,2.7200464103316335e-14,0.0000000000000000e+00,5.6808498239926906e-17,-3.5686421022697956e-01,1.8087229218742670e-01,-5.3773650241440629e-01,-3.5686421022697956e-01,0.0000000000000000e+00,-2.9503577631244177e-17,-3.5686421022697956e-01,1.8087229218742673e-01,-5.3773650241440629e-01,5.5511151231257827e-17,-2.5136627728053723e-01,3.5686421022697956e-01,2.5136627728053723e-01,0.0000000000000000e+00,6.3768150257920253e-01,4.5148746220476998e-01,-6.3768150257920264e-01,3.2261029153900483e-01,-9.6029179411820742e-01,-6.3768150257920253e-01,3.2261029153900483e-01,-9.6029179411820753e-01,-7.0707910397254166e-18,5.9371312034928297e-18,4.7231456062483357e-02,5.8372064559705610e-02,2.1707213315390222e-01,6.5362237086363795e-05,9.6035715635529384e-01,0.0000000000000000e+00,-1.8619404037443255e-01,9.2518585385429716e-17,1.1490569929230979e-16,5.5511151231257827e-16,2.6599132927765690e-01,-2.3172006876930548e-17
62,1.9245998530474810e+00,5.3454996839119706e-01,8.0620974156148106e-02,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,1.2494839465542513e-17,-3.5392347052027756e-01,1.7920038607812186e-01,-5.3312385659839945e-01,-3.5392347052027762e-01,5.5511151231257827e-17,3.1278688930442242e-18,-3.5392347052027756e-01,1.7920038607812189e-01,-5.3312385659839945e-01,-5.5511151231257827e-17,-2.4924621647012826e-01,3.5392347052027756e-01,2.4924621647012821e-01,0.0000000000000000e+00,6.6633370019921911e-01,4.7166739566522864e-01,-6.6633370019921923e-01,3.3712499658339573e-01,-1.0034586967826149e+00,-6.6633370019921911e-01,3.3712499658339573e-01,-1.0034586967826149e+00,-8.1340087059916703e-18,5.9371312034928297e-18,4.8553260588951951e-02,6.2583477367740573e-02,2.2604853817256026e-01,6.0279545857022665e-05,1.0035189763284720e+00,0.0000000000000000e+00,-1.9466630453399048e-01,2.0816681711721685e-17,2.8609792490763984e-17,1.8503717077085943e-16,2.6456550867233036e-01,-1.5864498596073597e-17
63,2.0092926257813462e+00,5.5807304978194139e-01,8.4692772733865107e-02,3.8857805861880479e-15,0.0000000000000000e+00,0.0000000000000000e+00,9.8231210839432103e-17,-3.5077860311528986e-01,1.7741375963561315e-01,-5.2819236275090298e-01,-3.5077860311528986e-01,0.0000000000000000e+00,7.7803546717598699e-17,-3.5077860311528997e-01,1.7741375963561315e-01,-5.2819236275090309e-01,5.5511151231257827e-17,-2.4698392221549625e-01,3.5077860311528997e-01,2.4698392221549637e-01,0.0000000000000000e+00,6.9617528648296945e-01,4.9268094884492664e-01,-6.9617528648296956e-01,3.5222631698170315e-01,-1.0484016034646726e+00,-6.9617528648296945e-01,3.5222631698170315e-01,-1.0484016034646726e+00,-4.7068557113205879e-18,5.9371312034928297e-18,4.9881622938605333e-02,6.7091868280175868e-02,2.3530738066699247e-01,5.4554904070525101e-05,1.0484561583687433e+00,0.0000000000000000e+00,-2.0349433763804281e-01,1.3877787807814457e-16,1.9336439679557805e-16,5.5511151231257827e-16,2.6300460349681720e-01,-9.9978838561117246e-18
64,2.0975192169550700e+00,5.8257763521485606e-01,8.8226591173723889e-02,0.0000000000000000e+00,-0.0000000000000000e+00,0.0000000000000000e+00,4.8771537668616913e-17,-3.4745092196823157e-01,1.7552549496825440e-01,-5.2297641693648600e-01,-3.4745092196823163e-01,5.5511151231257827e-17,1.2206448069376776e-17,-3.4745092196823157e-01,1.7552549496825443e-01,-5.2297641693648600e-01,-5.5511151231257827e-17,-2.4459499165492832e-01,3.4745092196823157e-01,2.4459499165492837e-01,0.0000000000000000e+00,7.2697649191045310e-01,5.1436611477676120e-01,-7.2697649191045322e-01,3.6779563064425030e-01,-1.0947721225547034e+00,-7.2697649191045310e-01,3.6779563064425030e-01,-1.0947721225547034e+00,-7.3621820551083564e-19,5.9371312034928297e-18,5.1200252096870992e-02,7.1876230812146003e-02,2.4476739508332504e-01,4.8247348091723374e-05,1.0948203699027952e+00,0.0000000000000000e+00,-2.1261037713369191e-01,9.2518585385429716e-17,1.4110980016569930e-16,2.2204460492503131e-16,2.6131178523748755e-01,-1.3367359654405319e-17
65,2.1874218240188457e+00,6.0754772740733531e-01,8.9902607063775619e-02,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,2.7263669367177393e-17,-3.4401507165707595e-01,1.7357679473103110e-01,-5.1759186638810706e-01,-3.4401507165707595e-01,0.0000000000000000e+00,-4.4392172329750958e-18,-3.4401507165707590e-01,1.7357679473103110e-01,-5.1759186638810695e-01,-5.5511151231257827e-17,-2.4213305237903793e-01,3.4401507165707590e-01,2.4213305237903796e-01,0.0000000000000000e+00,7.5805878967188267e-01,5.3624517482161405e-01,-7.5805878967188278e-01,3.8348823363219992e-01,-1.1415470233040825e+00,-7.5805878967188267e-01,3.8348823363219992e-01,-1.1415470233040825e+00,-3.8707105458150491e-19,9.4653398669123311e-19,5.2476237694117391e-02,7.6839547905411823e-02,2.5421401906245528e-01,4.1571029784581714e-05,1.1415885943338673e+00,0.0000000000000000e+00,-2.2181361485026863e-01,4.6259292692714858e-17,4.8296119459734920e-17,2.2204460492503131e-16,2.5951866442252330e-01,-1.6660021393325428e-17
66,2.2809997723130873e+00,6.3353863103522090e-01,9.3577948294241597e-02,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,5.5802003798130276e-17,-3.4039468034440362e-01,1.7152974011485139e-01,-5.1192442045925501e-01,-3.4039468034440368e-01,5.5511151231257827e-17,-4.4942529907109462e-17,-3.4039468034440362e-01,1.7152974011485139e-01,-5.1192442045925501e-01,0.0000000000000000e+00,-2.3954344865747554e-01,3.4039468034440362e-01,2.3954344865747551e-01,0.0000000000000000e+00,7.9008161986431724e-01,5.5878232417588714e-01,-7.9008161986431735e-01,3.9963541436910638e-01,-1.1897170342334236e+00,-7.9008161986431724e-01,3.9963541436910638e-01,-1.1897170342334236e+00,-2.6975923448585776e-18,-1.6507758331450023e-18,5.3732825802825943e-02,8.2095673963545474e-02,2.6384128079802138e-01,3.4366195286406054e-05,1.1897514004287102e+00,0.0000000000000000e+00,-2.3129929568843011e-01,4.6259292692714858e-17,5.4832386738172529e-17,3.7007434154171886e-16,2.5758133893031193e-01,-1.5503870844887759e-17
67,2.3795402585997056e+00,6.6090785988887468e-01,9.8540486286618378e-02,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,4.0453630585043495e-17,-3.3654146410003444e-01,1.6935677680368680e-01,-5.0589824090372126e-01,-3.3654146410003444e-01,0.0000000000000000e+00,-2.8546966881533685e-17,-3.3654146410003438e-01,1.6935677680368680e-01,-5.0589824090372115e-01,0.0000000000000000e+00,-2.3679189884602797e-01,3.3654146410003438e-01,2.3679189884602797e-01,0.0000000000000000e+00,8.2343442829358893e-01,5.8225148256513748e-01,-8.2343442829358904e-01,4.1643097594195855e-01,-1.2398654042355475e+00,-8.2343442829358893e-01,4.1643097594195855e-01,-1.2398654042355475e+00,-6.3184377201144659e-18,-1.6507758331450023e-18,5.4978552447401928e-02,8.7724587350813510e-02,2.7375422152043311e-01,2.6385376689974649e-05,1.2398917896122374e+00,0.0000000000000000e+00,-2.4118294572845145e-01,4.6259292692714858e-17,5.7406272541096101e-17,2.2204460492503131e-16,2.5546568594027513e-01,-7.0464227157860646e-18
68,2.4802419878475899e+00,6.8887736539473809e-01,1.0070172924788423e-01,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,3.0854670832374012e-17,-3.3257013980020200e-01,1.6711815287915743e-01,-4.9968829267935944e-01,-3.3257013980020195e-01,-5.5511151231257827e-17,2.5398293311407616e-17,-3.3257013980020200e-01,1.6711815287915743e-01,-4.9968829267935944e-01,5.5511151231257827e-17,-2.3396041272874635e-01,3.3257013980020200e-01,2.3396041272874635e-01,0.0000000000000000e+00,8.5712477607987847e-01,6.0595426847664680e-01,-8.5712477607987858e-01,4.3337277957576986e-01,-1.2904975556556484e+00,-8.5712477607987847e-01,4.3337277957576986e-01,-1.2904975556556484e+00,-6.4769761567888679e-18,1.1442586276192383e-18,5.6171241217864223e-02,9.3571141161759047e-02,2.8364830899134480e-01,1.7911795198222169e-05,1.2905154674508466e+00,0.0000000000000000e+00,-2.5117050760323167e-01,4.6259292692714858e-17,1.0050090843982873e-16,3.7007434154171886e-16,2.5322656300022012e-01,-9.4846334485049391e-18
69,2.5823500948172033e+00,7.1723748672939636e-01,1.0210810696961348e-01,-3.8857805861880479e-15,3.8857805861880479e-15,0.0000000000000000e+00,2.0841492549876913e-17,-3.2851250561957873e-01,1.6483488085683429e-01,-4.9334738647641302e-01,-3.2851250561957868e-01,-5.5511151231257827e-17,7.7210954597441734e-18,-3.2851250561957868e-01,1.6483488085683429e-01,-4.9334738647641296e-01,0.0000000000000000e+00,-2.3107152972023873e-01,3.2851250561957868e-01,2.3107152972023876e-01,0.0000000000000000e+00,8.9087572481701749e-01,6.2969603413858088e-01,-8.9087572481701760e-01,4.5032032751457102e-01,-1.3411960523315887e+00,-8.9087572481701749e-01,4.5032032751457102e-01,-1.3411960523315887e+00,-4.7860971110823770e-18,3.9783279115830708e-18,5.7299737833319334e-02,9.9590732456396699e-02,2.9343902381528369e-01,9.1665904287108191e-06,1.3412052189220174e+00,0.0000000000000000e+00,-2.6117969067843660e-01,4.6259292692714858e-17,7.1064873873211223e-17,3.7007434154171886e-16,2.5088009995728106e-01,-5.3693649106294244e-18
70,2.6864339234698282e+00,7.4614635691776099e-01,1.0408382865262489e-01,-1.5543122344752192e-14,1.5543122344752192e-14,0.0000000000000000e+00,3.1618787687391910e-17,-3.2434841081234517e-01,1.6249773915645410e-01,-4.8684614996879927e-01,-3.2434841081234517e-01,0.0000000000000000e+00,-1.1749765254602889e-17,-3.2434841081234511e-01,1.6249773915645410e-01,-4.8684614996879921e-01,-5.5511151231257827e-17,-2.2811075192136077e-01,3.2434841081234511e-01,2.2811075192136074e-01,0.0000000000000000e+00,9.2485185669696546e-01,6.5359275909993364e-01,-9.2485185669696557e-01,4.6735534368150994e-01,-1.3922072003784756e+00,-9.2485185669696546e-01,4.6735534368150994e-01,-1.3922072003784756e+00,-4.9957567993954169e-18,1.0894213350509774e-18,5.8368662772860597e-02,1.0581536267415589e-01,3.0317143686870768e-01,1.1863421423008447e-07,1.3922073190126898e+00,0.0000000000000000e+00,-2.7125909759703182e-01,9.2518585385429716e-17,1.5653149439306615e-16,1.8503717077085943e-16,2.4841332232500024e-01,-4.0538294493572108e-18
71,2.7909886754119939e+00,7.7518602418019811e-01,1.0455475194216568e-01,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,5.1217329067446821e-17,-3.2014340615288567e-01,1.6014126350425825e-01,-4.8028466965714389e-01,-3.2014340615288567e-01,0.0000000000000000e+00,1.2982252490251377e-17,-3.2014340615288561e-01,1.6014126350425828e-01,-4.8028466965714389e-01,-5.5511151231257827e-17,-2.2512446592587604e-01,3.2014340615288561e-01,2.2512446592587601e-01,0.0000000000000000e+00,9.5854419772274313e-01,6.7728670698666926e-01,-9.5854419772274324e-01,4.8422206412653918e-01,-1.4427662618492825e+00,-9.5854419772274313e-01,4.8422206412653918e-01,-1.4427662618492825e+00,-4.9313256007978600e-18,-4.7145333119572296e-18,5.9362259980868290e-02,1.1215188618127254e-01,3.1269887619067488e-01,-9.0417737234615991e-06,1.4427572200755590e+00,0.0000000000000000e+00,-2.8125749073607387e-01,9.2518585385429716e-17,1.0966477347634506e-16,1.8503717077085943e-16,2.4586350997165685e-01,-6.4072112582804499e-18
72,2.8921067000375031e+00,8.0327115407447569e-01,1.0111802462550923e-01,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,4.2513170941349021e-17,-3.1606151799954757e-01,1.5785430924605667e-01,-4.7391582724560422e-01,-3.1606151799954751e-01,-5.5511151231257827e-17,9.9841330769303965e-18,-3.1606151799954757e-01,1.5785430924605665e-01,-4.7391582724560422e-01,5.5511151231257827e-17,-2.2222868637850751e-01,3.1606151799954757e-01,2.2222868637850746e-01,0.0000000000000000e+00,9.9071009031640112e-01,6.9990444052217615e-01,-9.9071009031640123e-01,5.0029960620462377e-01,-1.4910096965210251e+00,-9.9071009031640112e-01,5.0029960620462377e-01,-1.4910096965210251e+00,-3.7701678301272470e-18,-4.7145333119572296e-18,6.0249310059617506e-02,1.1835401483868752e-01,3.2167856347730073e-01,-1.7717829018049081e-05,1.4909919786920069e+00,0.0000000000000000e+00,-2.9080564979422496e-01,9.2518585385429716e-17,1.3002071014803400e-16,1.8503717077085943e-16,2.4333322459368512e-01,-8.1360497835706465e-18
73,2.9965178015362897e+00,8.3227092299656635e-01,1.0441110149878652e-01,0.0000000000000000e+00,-0.0000000000000000e+00,0.0000000000000000e+00,6.0764086963068497e-17,-3.1182608174667903e-01,1.5549574139536285e-01,-4.6732182314204185e-01,-3.1182608174667903e-01,0.0000000000000000e+00,-4.7306449674791041e-17,-3.1182608174667897e-01,1.5549574139536282e-01,-4.6732182314204179e-01,0.0000000000000000e+00,-2.1922689993089522e-01,3.1182608174667897e-01,2.1922689993089525e-01,0.0000000000000000e+00,1.0234893082698675e+00,7.2295087253685486e-01,-1.0234893082698675e+00,5.1665821817570934e-01,-1.5401475264455771e+00,-1.0234893082698675e+00,5.1665821817570934e-01,-1.5401475264455771e+00,-5.7185999233617830e-18,-1.8165430891965551e-18,6.1091684643876834e-02,1.2482815252303867e-01,3.3071175866913921e-01,-2.6622339654558402e-05,1.5401209041059223e+00,0.0000000000000000e+00,-3.0053843573301264e-01,4.6259292692714858e-17,6.6716100708112020e-17,2.2204460492503131e-16,2.4065871719704438e-01,-6.4214274827987709e-18
74,3.1086037645596845e+00,8.6340235423739287e-01,1.1208596302339480e-01,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,3.9909268972668785e-17,-3.0726308899291077e-01,1.5296645096049150e-01,-4.6022953995340227e-01,-3.0726308899291077e-01,0.0000000000000000e+00,-4.6435178893474529e-17,-3.0726308899291077e-01,1.5296645096049150e-01,-4.6022953995340227e-01,5.5511151231257827e-17,-2.1599592970312245e-01,3.0726308899291077e-01,2.1599592970312245e-01,0.0000000000000000e+00,1.0581849112197184e+00,7.4734205753150273e-01,-1.0581849112197184e+00,5.3394535911896612e-01,-1.5921302703386848e+00,-1.0581849112197184e+00,5.3394535911896612e-01,-1.5921302703386848e+00,-1.0972160280089494e-17,1.2944673329498656e-18,6.1915921160559093e-02,1.3185024561433489e-01,3.4014256540597232e-01,-3.6626938099804107e-05,1.5920936434005846e+00,0.0000000000000000e+00,-3.1084285368821563e-01,4.6259292692714858e-17,8.4794684143793362e-17,3.7007434154171886e-16,2.3772304499316113e-01,-6.5622031891988654e-18
75,3.2236731194821542e+00,8.9536241073391809e-01,1.1506935492246972e-01,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,3.9936210758426275e-17,-3.0257296088610280e-01,1.5036776505245672e-01,-4.5294072593855950e-01,-3.0257296088610275e-01,-5.5511151231257827e-17,9.0562083528221494e-18,-3.0257296088610280e-01,1.5036776505245675e-01,-4.5294072593855955e-01,5.5511151231257827e-17,-2.1267775019612831e-01,3.0257296088610280e-01,2.1267775019612822e-01,0.0000000000000000e+00,1.0932716316537410e+00,7.7200565944062671e-01,-1.0932716316537410e+00,5.5139759540022759e-01,-1.6446692270539689e+00,-1.0932716316537410e+00,5.5139759540022759e-01,-1.6446692270539689e+00,-1.3122747293978928e-17,7.6820996961343648e-18,6.2679376000906395e-02,1.3912905779640924e-01,3.4954187018348742e-01,-4.7291419424499992e-05,1.6446219356345440e+00,0.0000000000000000e+00,-3.2126597221311426e-01,4.6259292692714858e-17,6.8144193355954172e-17,5.5511151231257827e-16,2.3464573113673551e-01,-7.0485557573096152e-18
76,3.3338800472793855e+00,9.2597194740057576e-01,1.1020692779723129e-01,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,2.9017086863602866e-17,-2.9808186132118641e-01,1.4787698712483860e-01,-4.4595884844602501e-01,-2.9808186132118641e-01,0.0000000000000000e+00,1.2097745323994623e-17,-2.9808186132118641e-01,1.4787698712483860e-01,-4.4595884844602501e-01,0.0000000000000000e+00,-2.0950274186365297e-01,2.9808186132118641e-01,2.0950274186365300e-01,0.0000000000000000e+00,1.1263697929647698e+00,7.9526926694354261e-01,-1.1263697929647698e+00,5.6783191433478075e-01,-1.6942017072995508e+00,-1.1263697929647698e+00,5.6783191433478075e-01,-1.6942017072995508e+00,-1.1957091171235467e-17,1.0740956413976574e-17,6.3335367808603715e-02,1.4615918345140858e-01,3.5828008215764351e-01,-5.7280917124979958e-05,1.6941444263824255e+00,0.0000000000000000e+00,-3.3110052602122719e-01,9.2518585385429716e-17,1.4422220147876730e-16,3.7007434154171886e-16,2.3164398062726727e-01,-5.5160769951506701e-18
77,3.4437330355959332e+00,9.5648317878163758e-01,1.0985298831654777e-01,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,4.2616443476358082e-17,-2.9360023272121211e-01,1.4540394679428051e-01,-4.3900417951549264e-01,-2.9360023272121205e-01,-5.5511151231257827e-17,1.7593569401235253e-17,-2.9360023272121205e-01,1.4540394679428051e-01,-4.3900417951549253e-01,0.0000000000000000e+00,-2.0633653325307796e-01,2.9360023272121205e-01,2.0633653325307796e-01,0.0000000000000000e+00,1.1588688160467449e+00,8.1810986045902256e-01,-1.1588688160467449e+00,5.8394080783842239e-01,-1.7428096238851674e+00,-1.1588688160467449e+00,5.8394080783842239e-01,-1.7428096238851674e+00,-1.0326251346428657e-17,1.0740956413976574e-17,6.3919235872781338e-02,1.5321688738137287e-01,3.6673779923803745e-01,-6.6885346230782794e-05,1.7427427385389365e+00,0.0000000000000000e+00,-3.4075895558772229e-01,4.6259292692714858e-17,7.1064873873211223e-17,5.5511151231257827e-16,2.2860442732259384e-01,-5.3429192501385743e-18
78,3.5581968048197514e+00,9.8827503625457891e-01,1.1446376922381818e-01,-2.3314683517128287e-14,2.3314683517128287e-14,0.0000000000000000e+00,5.1449140081996252e-17,-2.8892896899458886e-01,1.4283962903679345e-01,-4.3176859803138234e-01,-2.8892896899458892e-01,5.5511151231257827e-17,-6.6233720433835856e-17,-2.8892896899458886e-01,1.4283962903679348e-01,-4.3176859803138234e-01,0.0000000000000000e+00,-2.0303834582779787e-01,2.8892896899458886e-01,2.0303834582779781e-01,0.0000000000000000e+00,1.1922080601024110e+00,8.4153915630159348e-01,-1.1922080601024110e+00,6.0043753091051044e-01,-1.7926455910129218e+00,-1.1922080601024110e+00,6.0043753091051044e-01,-1.7926455910129218e+00,-1.3110018857832286e-17,1.0740956413976574e-17,6.4456575065255456e-02,1.6061662446233402e-01,3.7528737708862936e-01,-7.6954294291664560e-05,1.7925686367186298e+00,0.0000000000000000e+00,-3.5066890380081750e-01,9.2518585385429716e-17,1.4621156719869438e-16,7.4014868308343773e-16,2.2539273760247736e-01,-4.4443517960758579e-18
79,3.6715443438251905e+00,1.0197568652158755e+00,1.1334753900543904e-01,-7.7715611723760958e-15,7.7715611723760958e-15,0.0000000000000000e+00,5.8038679455423426e-17,-2.8431350603489952e-01,1.4030687072748585e-01,-4.2462037676238540e-01,-2.8431350603489947e-01,-5.5511151231257827e-17,4.1176082061360674e-17,-2.8431350603489947e-01,1.4030687072748582e-01,-4.2462037676238529e-01,-5.5511151231257827e-17,-1.9978129585429347e-01,2.8431350603489947e-01,1.9978129585429347e-01,0.0000000000000000e+00,1.2246958720014007e+00,8.6436846382545240e-01,-1.2246958720014007e+00,6.1648451037365304e-01,-1.8411803823750541e+00,-1.2246958720014007e+00,6.1648451037365304e-01,-1.8411803823750541e+00,-1.4530129679236445e-17,7.5949302242656630e-18,6.4920536478063659e-02,1.6798297955413097e-01,3.8349408375694682e-01,-8.6910584511601385e-05,1.8410934717905421e+00,0.0000000000000000e+00,-3.6032740817594833e-01,9.2518585385429716e-17,1.0528436156917493e-16,3.7007434154171886e-16,2.2217333045759974e-01,-5.2697566956428061e-18
80,3.7872590587785302e+00,1.0518961678988514e+00,1.1571471495333974e-01,-1.1657341758564144e-14,1.1657341758564144e-14,0.0000000000000000e+00,3.7208207835924073e-17,-2.7960880002281063e-01,1.3773706280176298e-01,-4.1734586282457364e-01,-2.7960880002281058e-01,-5.5511151231257827e-17,3.4859654902291942e-17,-2.7960880002281063e-01,1.3773706280176296e-01,-4.1734586282457359e-01,0.0000000000000000e+00,-1.9646289044059706e-01,2.7960880002281063e-01,1.9646289044059706e-01,0.0000000000000000e+00,1.2573229264520498e+00,8.8729410535996811e-01,-1.2573229264520498e+00,6.3257139763007419e-01,-1.8898943240821242e+00,-1.2573229264520498e+00,6.3257139763007419e-01,-1.8898943240821242e+00,-1.0130902864728356e-17,4.3832017035372962e-18,6.5327596159514140e-02,1.7553547283924892e-01,3.9161136657597112e-01,-9.6962055340044095e-05,1.8897973620267838e+00,0.0000000000000000e+00,-3.7002882109208168e-01,4.6259292692714858e-17,5.9059911289311363e-17,3.7007434154171886e-16,2.1885246440379430e-01,-6.2372097397822642e-18
81,3.9074193661256289e+00,1.0852702162198888e+00,1.2016030734709870e-01,0.0000000000000000e+00,-0.0000000000000000e+00,0.0000000000000000e+00,1.9331900582966108e-17,-2.7473623353856769e-01,1.3508618807014264e-01,-4.0982242160871030e-01,-2.7473623353856769e-01,0.0000000000000000e+00,-1.1758462484730114e-17,-2.7473623353856763e-01,1.3508618807014264e-01,-4.0982242160871030e-01,-5.5511151231257827e-17,-1.9302761730533166e-01,2.7473623353856763e-01,1.9302761730533169e-01,0.0000000000000000e+00,1.2906280612565864e+00,9.1069475491973229e-01,-1.2906280612565864e+00,6.4896266046817563e-01,-1.9395907217247621e+00,-1.2906280612565864e+00,6.4896266046817563e-01,-1.9395907217247621e+00,-8.7429796742390088e-18,1.0480832069676876e-18,6.5682619890071875e-02,1.8340475928450495e-01,3.9976776380070767e-01,-1.0751749289117374e-04,1.9394832042318708e+00,0.0000000000000000e+00,-3.7993330633685407e-01,9.2518585385429716e-17,1.6144426875563157e-16,2.2204460492503131e-16,2.1537354200958397e-01,-1.0010186452659963e-17
