level,n_elem_target,n_elem_actual,n_c,h_eff,err_l2,ref_l2,rel_l2,rate,err_node_l2,ref_node_l2,rel_node_l2,gap_shift_rel,min_gap,final_cone_margin_abs,adjoint_rel,delassus_sym_rel,delassus_min_eig,patch_all_inf,soc_res_inf,max_friction_power_pos,n_open,n_sticking,n_sliding,n_other_active,contact_ok,t_build_s,t_solve_s,t_total_s,n_acc,n_rej
0,60,9462,22,2.056073e-01,2.903231e-04,4.456413e-03,0.065147,,5.501556e-04,8.768299e-03,0.062744,5.603389e-01,-6.006072e-15,7.872742e-10,7.306853e-16,6.286101e-02,8.055200e-02,6.661338e-16,1.147415e-11,0.000000e+00,0,0,22,0,1,4.764,149.408,154.172,1,0
