node,s_true,xhat,yhat,delta_norm,gap,slip_phys,vn,vt,rn_MPa,rt_MPa,cone_margin_MPa,soc_res_norm,friction_power,class
10,-1.0604951686978092e-01,1.0159074275304672e+01,9.7744752729951117e+00,7.9482618564941904e-02,-4.2544093248331194e-16,-2.3561231076353680e-03,2.4622951315150972e-16,-5.7275938370269627e-05,3.8923282243347259e+01,2.3353969345857696e+01,1.5065992897689284e-10,4.3661516542207328e-12,-3.8217728827271752e-05,sliding
11,-1.1793651235226243e-02,1.0017690476852840e+01,1.0019359195280762e+01,2.9733081232243504e-02,5.8195227249283784e-15,-2.3859674191355719e-03,3.3039801244986707e-16,-5.7976977286234423e-05,3.9543629542164318e+01,2.3726177725402309e+01,-1.0371792313890182e-10,2.0237794435242883e-12,-3.9302059059280304e-05,sliding
12,9.7542446526187598e-02,9.8536863302107189e+00,1.0303422709916891e+01,1.3352468325209652e-01,7.1025465250098154e-16,-2.3549414670662057e-03,-4.9633568434436556e-16,-5.8279570921895347e-05,4.4455364196722201e+01,2.6673218517844976e+01,1.8834356296792976e-10,6.8081991605999152e-12,-4.4414392295027387e-05,sliding
13,1.9352646873843615e-01,9.7097102968923465e+00,1.0552796514696542e+01,1.3190781147273902e-02,2.7751780908025214e-15,-2.3193189141672136e-03,-1.2188209864437324e-16,-5.8150830835786431e-05,3.2299362842002829e+01,1.9379617705210343e+01,-8.6473050942004193e-12,3.5938956422540248e-13,-3.2198310595368522e-05,sliding
14,2.8943869236356567e-01,9.5658419614546517e+00,1.0801983781274991e+01,1.6721582895890247e-01,5.9076698099851592e-15,-2.2731985753681534e-03,-1.7544085216709970e-16,-5.5906599494798777e-05,4.3868081832266803e+01,2.6320849099372836e+01,-1.2754242106893798e-11,1.9497141115537864e-13,-4.2043119113190635e-05,sliding
15,3.8508025491570352e-01,9.4223796176264454e+00,1.1050467849758361e+01,1.5934676231812825e-03,-7.6023184298050671e-16,-2.2220021261948816e-03,9.7642982935568997e-16,-5.3596699485717246e-05,3.8700247362439654e+01,2.3220148417405579e+01,5.8214766340825008e-11,2.7880201157525789e-12,-3.5557809049755418e-05,sliding
16,4.8146225107741647e-01,9.2778066233838761e+00,1.1300875621188855e+01,1.6875426233984903e-01,2.3314683517128287e-15,-2.0753932699912941e-03,-5.8437480657431984e-16,-5.0106233102780362e-05,3.7725923027604317e+01,2.2635553816569644e+01,-7.0556893660977948e-12,2.6297688161344134e-13,-3.2405209598387663e-05,sliding
17,5.2967703552324741e-01,9.2054844467151291e+00,1.1426141305693095e+01,1.0741220088762986e-01,-1.1293703558234339e-15,-1.9575043234229543e-03,9.1769243571425407e-17,-4.6977209207703740e-05,4.1635093117551492e+01,2.4981055870600319e+01,-6.9423577997440589e-11,1.5309183564000167e-12,-3.3529722510357909e-05,sliding
18,5.9544282053379716e-01,9.1068357691993036e+00,1.1597005827249980e+01,6.5362174822782268e-02,-6.0060718001979306e-15,-1.8636920030183537e-03,7.1426053277218876e-16,-4.3663222636565988e-05,3.8985641992592257e+01,2.3391385195669823e+01,-1.1446843473095214e-10,2.7962581225548377e-12,-2.9181235987891575e-05,sliding
19,7.2210568376332462e-01,8.9168414743550137e+00,1.1926085599068514e+01,7.9667893876647577e-02,2.5847379792054426e-15,-1.5851117484936288e-03,-2.8428119775748828e-16,-3.5945441879915263e-05,4.4726277148765242e+01,2.6835766289304587e+01,-4.5442760665537207e-11,1.0766136322120990e-12,-2.7560670784433922e-05,sliding
20,8.2742086333325959e-01,8.7588687050001113e+00,1.2199702461803565e+01,3.8518915615949403e-02,-4.7704895589362195e-16,-1.2693900815418228e-03,-1.1049036577163995e-16,-2.7707788270953297e-05,2.9644485373478201e+01,1.7786691224040926e+01,4.5993431285751285e-11,1.2007047183244598e-12,-1.4080853556472832e-05,sliding
21,9.3863376252977004e-01,8.5920493562053455e+00,1.2488642049601653e+01,1.3917738502685140e-01,-4.6342727670208382e-15,-7.4428378974597845e-04,8.8326901673783931e-17,-1.6456591653264911e-05,5.8886626220080146e+01,3.5331975732835360e+01,-7.8727424579483340e-10,1.3381163362931553e-11,-1.6612682769666766e-05,sliding
