level,n_elem_target,n_elem_actual,n_c,h_eff,err_l2,ref_l2,rel_l2,rate,err_node_l2,ref_node_l2,rel_node_l2,gap_shift_rel,min_gap,final_cone_margin_abs,adjoint_rel,delassus_sym_rel,delassus_min_eig,patch_all_inf,soc_res_inf,max_friction_power_pos,n_open,n_sticking,n_sliding,n_other_active,contact_ok,t_build_s,t_solve_s,t_total_s,n_acc,n_rej
0,60,9462,21,2.056073e-01,4.284157e-04,4.455763e-03,0.096149,,8.014330e-04,8.305413e-03,0.096495,5.491477e-01,-5.155598e-15,6.038334e-10,8.588138e-16,8.394888e-02,8.841162e-02,5.551115e-16,2.297496e-11,0.000000e+00,0,0,21,0,1,4.792,163.203,167.994,1,0
